prefecture,source_page,depth,pdf_url,anchor_text,filename,years
栃木県,https://www.pref.tochigi.lg.jp/g59/#tmp_honbun,1,https://www.pref.tochigi.lg.jp/g59/documents/2025-inekamemushi.pdf,栃木県の水稲に発生したイネカメムシに対する薬剤の殺虫効果（PDF：74KB）,2025-inekamemushi.pdf,2025
栃木県,https://www.pref.tochigi.lg.jp/g59/#tmp_honbun,1,https://www.pref.tochigi.lg.jp/g59/documents/2025-chabaneaokamemushi.pdf,チャバネアオカメムシに対する主要薬剤の殺虫効果（PDF：83KB）,2025-chabaneaokamemushi.pdf,2025
栃木県,https://www.pref.tochigi.lg.jp/g59/#tmp_honbun,1,https://www.pref.tochigi.lg.jp/g59/documents/20240327140532.pdf,要覧 （パンフレット PDF）,20240327140532.pdf,2024
栃木県,https://www.pref.tochigi.lg.jp/g59/#tmp_honbun,1,https://www.pref.tochigi.lg.jp/g59/documents/2025ikuseihinsyu.pdf,育成品種紹介 PDF,2025ikuseihinsyu.pdf,2025
栃木県,https://www.pref.tochigi.lg.jp/g59/system/desaki/desaki/130kinen.html,1,https://www.pref.tochigi.lg.jp/g59/system/desaki/desaki/documents/20250523161241.pdf,"（PDF：1,482KB）",20250523161241.pdf,2025
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705.pdf,"令和7年5月（5号）（PDF：6,285KB）",r705.pdf,2025
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-1.pdf,表紙（PDF：700KB）,r705-1.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-2.pdf,農業総合研究センター130周年に寄せて（PDF：726KB）,r705-2.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-3.pdf,ぶどう「BKシードレス」の摘粒を省力化する植物成長調整剤の処理方法（PDF：444KB）,r705-3.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-4.pdf,水田から発生する温室効果ガス・メタン抑制技術（PDF：532KB）,r705-4.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-5.pdf,にら一年一作栽培技術の確立（PDF：568KB）,r705-5.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-6.pdf,ニラフシダニに効果のある薬剤について検討しました（PDF：414KB）,r705-6.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-7.pdf,いちご育成系統の先端まだら果発生調査（PDF：387KB）,r705-7.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-8.pdf,水稲の出穂期の予測精度向上（PDF：544KB）,r705-8.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-8.pdf,農業分野でのカーボンニュートラル実現を目指して,r705-8.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-9.pdf,あじさいの手まり咲きを決定するTEMARY遺伝子について（PDF：715KB）,r705-9.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-10.pdf,県南部でイネカメムシの越冬を確認しました（PDF：798KB）,r705-10.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-11.pdf,今年も当センター開発のあじさい７品種の出荷が始まりました（PDF：473KB）,r705-11.pdf,
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r705-11.pdf,令和６年の肥料生産量及び出荷量を取りまとめました,r705-11.pdf,2024
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r605.pdf,令和6年5月号vol.１,r605.pdf,2024
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r608.pdf,令和6年8月号vol.2,r608.pdf,2024
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r611.pdf,令和6年11月号vol.3,r611.pdf,2024
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r702.pdf,令和7年2月号vol.4,r702.pdf,2025
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r603.pdf,令和6年3月号vol.441,r603.pdf,2024
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r602.pdf,令和6年2月号vol.440,r602.pdf,2024
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r601.pdf,令和6年1月号vol.439,r601.pdf,2024
栃木県,https://www.pref.tochigi.lg.jp/g59/nousinews/top.html,1,https://www.pref.tochigi.lg.jp/g59/nousinews/documents/r512.pdf,令和5年12月号vol.438,r512.pdf,2023
