prefecture,source_page,depth,pdf_url,anchor_text,filename,years
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/noyaku/nouyakukannrenn.html,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/noyaku/documents/marubouzu_nekosogidx.pdf,ブロマシル・MCPP粒剤（まるぼうず、ネコソギトップDX）（PDF：96KB）,marubouzu_nekosogidx.pdf,
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/noyaku/nouyakukannrenn.html,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/noyaku/documents/baide-tolryuuzai.pdf,オキサミル粒剤（バイデートL粒剤）（PDF：90KB）,baide-tolryuuzai.pdf,
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/noyaku/nouyakukannrenn.html,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/noyaku/documents/ariettecsuiwazai.pdf,キャプタン・ホセチル水和剤（アリエッティC水和剤）（PDF：90KB）,ariettecsuiwazai.pdf,
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/noyaku/nouyakukannrenn.html,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/noyaku/documents/tankibakuroniyoru20henkounituite.pdf,短期暴露評価による農薬の登録変更（PDF：106キロバイト）,tankibakuroniyoru20henkounituite.pdf,
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/noyaku/nouyakukannrenn.html,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/noyaku/documents/arfd20tadatini20h270302.pdf,ただちに使用方法を変更する必要がある農薬一覧（PDF：112キロバイト）,arfd20tadatini20h270302.pdf,
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/yosatsujyohor7.html#H29sokuhou,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/documents/yr0708.pdf,8月号（PDF:425キロバイト）,yr0708.pdf,2025
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/yosatsujyohor7.html#H29sokuhou,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/documents/yr0707.pdf,7月号（PDF:505キロバイト）,yr0707.pdf,2025
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/yosatsujyohor7.html#H29sokuhou,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/documents/yr0706.pdf,6月号（PDF:324キロバイト）,yr0706.pdf,2025
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/yosatsujyohor7.html#H29sokuhou,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/documents/yr0705.pdf,5月号（PDF:379キロバイト）,yr0705.pdf,2025
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/yosatsujyohor7.html#H29sokuhou,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/documents/0710tyuuihour07-1.pdf,第1号（314キロバイト）,0710tyuuihour07-1.pdf,2025
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/yosatsujyohor7.html#H29sokuhou,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/documents/sokuhour7-2.pdf,No.2（PDF：122キロバイト）,sokuhour7-2.pdf,2025
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/yosatsujyohor7.html#H29sokuhou,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/documents/sokuhour7-1.pdf,No.1（PDF：124キロバイト）,sokuhour7-1.pdf,2025
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/yosatsujyohor7.html#H29sokuhou,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/documents/tokusyur7-1.pdf,No.1（PDF：235キロバイト）,tokusyur7-1.pdf,2025
茨城県,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/yosatsujoho6.html#H29tokusyuho,1,https://www.pref.ibaraki.jp/nourinsuisan/nosose/byobo/boujosidou/yosatsujoho/documents/yr0704.pdf,4月号（PDF：283キロバイト）,yr0704.pdf,2024
